Review,keyword
팔에 비해 기장이 짧아요 냉방병 예방 확실하게 할 수 잇어요 모자가 무겁긴 해요 그래도 편하고 예뻐요,"편하다, 무겁다, 모자, 확실하다, 잇다, 비다, 팔"
평상시에 가볍게 입고 다니기에 좋은 것 같습니다,"가볍다, 평상시"
여기저기 편하게 두르기 좋아 용 생각보다 길이감이 짧아서 아쉽긴 하지만 그래도 나쁘지 않네 여 한 번 빨았는데도 안쪽 먼지 장난 없으니깐 꼭 이 하고 입으세요,"길이감, 편하다, 나쁘다, 짧다, 없다, 먼지, 안쪽"
코트 안에 같이 코디했어요 실용도 좋고 너무 예뻐요,"코디, 실용, 코트"
조금 크게 입고 싶어서 살까 살까 고민했는데 딱 괜찮았어요 제 키 기준는 엉덩이 밑까지 와요,"밑, 엉덩이, 고민, 오다, 싶다, 살다, 기준, 늘다"
핏도 이 쁘고 지퍼를 반대 방향으로 추가로 올려서 이쁘게 코디할 수 있어 여 그리고 모자도 하게 이쁘게 나온 거 같아여,"지퍼, 방향, 핏, 나오다, 올리다"
기모가 안에 입은 옷에 잘 붙는 거 빼곤 다 좋아 여 따뜻하고 느낌 좋네요 하루 입었는데 보풀 생긴 건 좀,"붙다, 따뜻하다, 빼다, 생기다"
녜 그냥 학교 갈 때 입어도 되고 잠깐 나갈 때 입어도 되고 걍 너무 이 뻐요 제가 완저니 원하던 핏 감사합니다,"완저, 원하다, 그냥"
재질이 되게 흐물 흐물하지 않고 힘이 있어요 총장이 엉덩이를 다 덮었으면 좋겠어서 사이즈 시켰더니 팔이 너무 길어서 긴 팔 원숭이 같아 요 총장에 맞춰서 사지 마시고 팔길이나 품보고 사세요,"팔이, 원숭이, 사이즈, 총장, 사지, 덮다, 엉덩이"
가을 봄에 입 기 좋고 스타일 하기 좋아요 정말 잘 입고 있어요,"스타일, 봄, 가을"
활용도 읏되고 아우터로 진짜 어떤 옷이든 다 잘 어율려요 왜 이 제 샀 나 싶음,"이든, 어율려, 아우터, 싶다, 어떻다, 읏되, 활용"
남자가 입으면 이 쁠 것 같은 핏이예요 여자가 입을 땐 가슴 라인 때문인지 핏이 자연스럽게 떨어 않아 요 색은 화면 그대로입니다 차분한 회색,"색, 여자, 가슴, 때문, 인지, 회색, 핏이, 예요, 그대로"
아 너무 맘에 들어 요 요즘 날씨에 딱 두껍도 않고 핏은 제가 원하던 핏 고민은 배달을 늦출 뿐,"늦추다, 고민, 날씨, 원하다, 핏, 배달"
딱 기본으로 입 기 좋아요 베이직하게 휘뚤마뚤 입을 수 있어요,"베이직, 기본, 휘뚤마뚤"
요즘 내 최애룩 넘 편하다 이 코디로 한 계절 나게 될 듯,"코디, 나다, 편하다, 최애, 룩, 계절"
별점 점을 드려서 죄송합니다 편하게 자주 입고 싶어서 구매했는데 자크가 잠기 질 않아서 구매하고 한 번을 못 입네 요택을 받자마자 뜯어버려서 교환 환불도 어렵고 큰 하자가 아니라 작은 부자재 문제인 것 같아서 따도 못하소 너무 속상하네요 벌 중에 하나 꼴로 나오는 불량품이 하필 저에게 오네요 만 번 정도 자크를 잠가봤는데 도저히 잠기 질 않네요 다음부터는 검수 확 실히 해주셔서 이런 일 없게 해주셨으면 좋겠습니다 하지만 불량이 아닌 상품이라면 사이즈나 색깔 너무 만족스럽고 배송도 빨라 추천하고 싶은 제품인 것 같습니다,"속상하다, 문제, 불량품, 받다, 어렵다, 환불, 배송, 죄송하다"
핏 붸리 나이스 좋아요 아주 좋아 맨날 입는 맨날 템입니다,"맨날, 붸리, 나이스"
여러분 안 사면 멍 청이 이건 그냥 지퍼부터 스웩 넘치는데 그냥 핏이 오줌 나올 거 같이 지립니다 이건 후드집 업계의 혁명입니다 여러분,"후드, 집, 스웩, 업계, 이건, 사면, 넘치다, 나오다, 그냥, 지퍼, 오줌"
와 진짜 이 뿌다 정말 내가 다욧트 성공해서 너에게 걸 맞는 몸을 만들게,"만들다, 성공하다, 다욧트, 내, 뿌, 몸, 맞다"
너무 너무 만족이에요 그냥 걸치기도 좋고 기장감 적당해서 이너로 입기도 좋아요 후드 각 잡혀 있고 합니다 다른 색도 사고 싶네여,"색도, 만족, 이에요, 적당하다, 그냥, 걸치다, 기도, 이너"
투웨이여서 레이어드로 입어도 좋고 데일리로 입기 좋은 것 같습니다,"데일리, 투, 여서, 레이어드"
사이즈 클 줄 알았는데 딱 맞아서 너무 좋고 길이감이 너무 좋아요,"알다, 맞다, 길이감, 사이즈"
처음 왔을 땐 너무 내 새가 심해서 손 빨래 한 번 하니깐 괜찮아졌네요 하핫 근데 핏은 완전 천상 그 자체,"근데, 오다, 핫, 니깐, 심하다, 빨래, 핏, 천상"
딱 적당한 두께에 적당한 오버핏이에 요 지퍼가 사 제품이 아닌지 잘 안 올라가요 무신사 스탠다드 회색이랑 잘 맞아서 세트처럼 입기 좋아요,"회색, 제품, 세트, 처럼, 지퍼, 맞다, 오버핏, 두께, 스탠다드"
귀여워요 모가지 부분 리본으로 묶으면 망토처럼 입고 귀여운 척 가능,"귀엽다, 묶다, 망토, 처럼, 리본, 모가지, 가능, 부분"
생각보다 도 톰하네요 개학 후 교복 위에 입으려고 구매했는데 품은 큰데 길이가 적당해서 좋아요,"크다, 톰, 교복, 품다, 적당하다, 위"
검정 쭈리버전 있는데 회색 기 모로 재구매했습니다 라지는 너무 컸어서 미디움 했는데 딱이에요 근데 진짜 입 기 전에 이로 꼭 먼지 제거하고 입으셔야 할 것 같아 요 검정 반팔에 한 번 입었다가 난리 남,"검정, 팔, 회색, 먼지, 재다, 제거, 하고, 크다"
별점 낮은 순으로 보면 불량 엄청 많음 나만 재수 없게 그런 게 아니었다는 게 더 안타까움 근데 옷은 변함이 없다는 것 가격은 생각하기 나름이고 퀄리티는 후드 집업 중 최악 정말 안 좋음 문의 대응도 최악 적어도 나는 토피 다신안삼,"안타깝다, 최악, 불량, 낮다, 후드, 별, 점, 없다, 퀄리티, 가격, 적어도"
핏이 너무 이 쁘고 지금 입기에 딱 좋아요 어디에 걸 치든 다 이쁜 거 같아요,"핏, 치, 지금"
일단 지퍼가 까칠해서 살이 잘 못 스치면 다 까질 것 같음 아플 정도로 까칠 함 까끌거리는 옷 못 입는데 반팔 입고 있었더니 팔이 간지러움 총장 짧은 거는 알고 있었지만 이렇게 짧은 줄은 모름 이건 내 실수 옷이 가오리핏임 가슴에서 아래로 내려 갈 수록 좁아 짐 팔 올릴 때 마다 옷이 전체적으로 올라갑니다 결론 동생 줬습니다 동생은 좋다고 했어요 오버핏 으로 입고 싶었는데 저한테는 사이즈가 애매한 듯,"좁다, 주다, 팔, 짧다, 동생, 살이, 팔이"
후드집업 처음 사보는데 친구들이 입는 거 보면 핏이 다 별로더라구요 소매랑 밑에만 다 볼록 볼록하고 그래서 후기 엄청보 고 이 거 산 건데 진짜 대 만족이에 요 교복에도 잘 어울리고 핏 딱 이 뻐요 심지어 모자까지 이 뻐요 재질도 두껍고 좋아요 투웨이라 그런지 다른 후드 집업보다 더 이 쁘네욤,"모자, 후드, 집업, 두껍다, 보, 교복, 재질"
그렇게 하진 않고 가성비 상품 정도입니다 지퍼 잠그다가 옷 찢어버릴 뻔 했습니다,"찢다, 버리다, 잠그다, 지퍼, 그렇게, 가성비, 하진, 상품"
완전 예쁘고 사랑스럽게 생긴 거 같아서 좋아 옿 다음에 또 살 거 같아요,"사랑, 스럽게, 생기다"
요즘 같은 날씨에 단독으로 입기엔 무리 있지만 안에 겹쳐 입으면 진짜 너무 이쁜 거 같아 요 하나들 장만 하세요,"날씨, 단독, 하나, 겹, 치다"
으로 사도 괜찮았을 것 같아 요 무난하게 잘 입고 다닐 듯요,사도
투웨이라 여러 방면으로 활용 가능하고 원하던 핏이네요 굿,"방면, 핏, 원하다, 가능하다, 여러, 활용, 투"
이렇게 예쁜 후드 집업은 처음 보네요 너무 마음 데 듭니다,"이렇게, 처음, 집, 업다, 후드"
적당히 오버하고 핏 딱 맘에 들어 요 진작 살 걸 그랬네요,"오버, 하고, 그렇다, 적당하다, 진작"
딱 이쁜 오버핏이네요 길이도 길지 않아서 좋고 키에 면 충분히 오버핏 느낌 날 수 있을 거 같아요,"오버핏, 길다, 키, 길이"
딱 제가 생각했던 핏입니다 길이가 많이 길지 않고 통이 크고 한 후드 집업 찾는다면 아주 만족하실 겁니다 흰티에 입으면 최곱니다 길이나 사이즈는 사진 참고하 세용 키는 입니다,"사이즈, 길이, 크다, 사진, 키, 길다, 최, 곱다, 많이, 만족하다"
세트로 편하게 입으려고 샀는데 질도 좋고 핏도 예쁘네요,"편하다, 핏, 세트, 질도"
제품 자체는 나쁘지 않은데 지퍼가 지퍼가 아닌데도 불구하고 상세 페이지에는 지퍼라고 사진이 나와 있는데 거짓 정보가 정말 마음이 들 지 않습니다 문의하니 랑 기능이 크게 차이나 지 않는다는 말만 하는 직원도 별로 고 믿음이 가지 않네요 최소한 공지에 제품 리뉴얼 중 지퍼 교체가 이루어질 수 있다 라는 문구라고 기 재해야 맞는 게 아닌가요 소비자를 기만 하는 것 같다는,"제품, 소비자, 거짓, 정보, 불구, 하고, 자체, 직원, 기능, 재해"
후드 이 뻐요 코트 안에 레이어드하기도 괜찮아요,"레이어드, 코트, 후드"
하면 너무 클까봐 고민 고민하다가 샀는데 는 너무 짧네요 핏이나 품은 이 쁜데 길이가 많이 짧네요 통도 생각했던 것보다 크고 한 게 아니라서 이 더 이 뻤을 듯 참고로 저는 마른 체형입니다 근데 핏은 진짜 이 뻐요 지금까지 산 후드집업 중 위,"크다, 짧다, 후드, 집업, 체형"
활동하기 너무 편하고 누나들이 뺏어 입어요 만족합니다,"누나, 편하다, 뺏다, 만족하다, 활동"
제 피지컬에 어울리는 세미오버핏 후드집업 찾기가 쉽지 않았는데 핏과 더불어 가격적으로도 메리트가 상당하다고 생각 합니다 요즘 날씨에 편하게 걸치기 좋아요 고민은 배송만 늦출뿐,"후드, 집업, 배송, 가격, 으로도, 늦추다, 뿐, 쉬다, 더불다, 편하다, 찾기"
넘모 이 뻐요 요즘 안 입는 날이 없는 듯 최고입니다,"없다, 날, 넘다, 최고"
이 뻐요 제 스펙이면 가셔도 될 것 같아요 입기 편해용,"갈다, 스펙, 이면, 편하다"
nan,nan
첨에 받았을 때 털이 많이 나와서 이 좀 돌렷네요 기장이 짧아서 다리길어 보이는 효과가 있어 좋아요,"털, 다리, 길다, 받다, 돌렷네, 첨, 짧다, 나오다, 기장"
제일 평범하고 안 튀게 입을 수 있는 후드 집업 사이즈도 적당하고 시보리 해서 맘에 듭니다,"사이즈, 평범하다, 적당하다, 튀다, 후드"
팔 부분이 길 다 저처럼 키 작은 분들은 사세요 너무 벙버짐해서 별로 안 예쁘더라고요,"벙, 버짐, 분, 별로, 처럼, 작다, 부분"
핏이 이 쁘고 두께도 적당히 좋아요 아무대나 걸쳐 입어도 이 뻐요,"대, 핏, 두께, 적당하다, 걸치다"
레고 샷 제송함니더 일단 생각보다 가오리고 별로 안 해요 그래도 다른 거 외엔 이쁘공 그래요 머 쩝,"그렇다, 별로, 송함, 가오리, 공, 외"
제가 딱 원하는 기장이에요 너무 짧지도 않고 너무 길지도 않은 핏 되게 예뻐요,"기장, 이에요, 되게, 짧다, 원하다"
두 번 사 구 세 번 사 세용 고 입니 당 여름에 실내에서 입기도 조아용 사 계절 만능템,"실내, 여름, 세용, 만능, 계절"
오버핏인데 기장은 길지 않아서 딱이네요 지금 입기엔 좀 더울꺼 같아요,"오버핏, 인데, 덥다, 딱이다, 지금, 길다, 기장"
지금까지 입어 본 후드 집업 중 가장 마음에 드는 핏이에요,"핏, 이에요, 가장, 후드, 지금, 집업"
너무 편하고 막 입 기 좋아요 지 퍼 하나만 있는 건 배불뚝이 되는데 이건 밑에 쫌만 올려주면 밑으로 착 내려가서 배불 뚝이 안돼여,"배불뚝이, 배불, 내려가다, 밑, 올려주다, 하나, 돼다, 쫌"
기준 사면 적당하고 예뻐요 생각보다 많이 안 커요 샀으면 딱 맞아서 별로 일 뻔 해 씀요 스펙 비슷하신 분들 추천 드립니당 예쁘고 해서 담달에 검정색도 살거에요,"검정색, 사면, 분들, 추천, 담달"
옷 상태가 별로 고 마감도 별로 임 추천하지 않아요,"상태, 별로, 추천, 마감"
옷 재질도 너무 좋고 어디에든 기 본탬 옷로 잘 아울려서 좋아요 잘 입겠습니다,"옷로, 아울리다, 본탬, 에든, 재질"
여자 사이즈도 있으면 좋았을 텐데 살짝 찐 따핏이라 아쉽네 여 이건 우리 누나가 찐 따여서 그런 거겠죠 참고로 누나는 입니다,"누나, 텐데, 겠다, 참고, 따핏, 아쉽다, 따다"
한 거 같고 데일리로 입 기 좋아요 소매는 약간 긴 느낌인데 저랑 스펙 같으면 추천이요,"추천, 인데, 데일리, 소매, 스펙"
투웨이 후드집업을 사고 싶었는데 배송도 빠르고 기장도 적당하고 다 맘에 들어요,"싶다, 후드, 집업, 적당하다, 배송, 빠르다, 기장, 투, 사고"
큰 기대는 하지 않고 구매했었는데 아무 옷에 나 전투용으로 입 기 좋고 레이어드용으로도 너무 이쁘네요,"레이어드, 으로도, 전투, 기대다"
걍 무난해 요 오늘 첨은 아니고 두 번째로 입고 나가 봄 근데 주머니에 휴대폰이랑 에어팟이랑 넣으면 너무 쳐져요 투웨이 좋은데 지퍼 해요 왜 금지어지 핏도 걍 무난 가오리핏 좋아하는 사람들한테 도서관 갈 때 많이 입고 다닐 듯요,"주머니, 휴대폰, 넣다, 아니다, 사람"
길이 감 딱 좋은데 팔이 좀 길 고 옷 자체가 좀 무거움 근데 핏이 너무 예뻐서 거의 매일 입음 굳,"팔이, 핏, 근데, 자체, 무거, 길이"
투웨이 후드집업 너무 사고 싶었는데 랭킹에 있길래 사 봤어요 후기에 얇다는 말이 많아서 이너용으로 사려고 샀는데 딱 좋은 거 같아 요 비슷한 스펙이신 분들 중에서 오버핏으로 입고 싶으시면 더 크게 사 세용 편하고 예쁩니 당 꺅,"사려, 편하다, 많다, 분들, 중"
딱 생각하던 제품이에요 다 좋은데 지퍼가 잘 안 돼요 그래도 예뻐서 잘 입을 것 같습니다,"돼다, 제품, 이에요, 지퍼"
진짜 너무 맘에 들어 요 팔에 비해 옷 길이가 짧게 나온 게 맘에 들어 요 두계도 많이 안 두꺼워 환절기나 초여름 까지 잘 잊을 것 같아요,"팔, 두껍다, 환절기, 비다, 짧다, 나오다, 잊다"
토피 유명한 이유가 있오용 여기저기 잘 입고 있슴니당,"있슴니당, 이유, 여기저기, 토피, 유명하다"
투웨이 후드집업을 갖고 싶어서 샀는데 사이즈도 딱 적당히 오버핏이고 생각보다 따뜻해서 적당히 할 때 잘 입고 다닐 것 같아요,"따뜻하다, 후드, 집업, 사이즈, 적당하다, 오버핏, 이고, 싶다"
일단 사이즈를 시켰는데 기존 치 수보다 약 기장 차이가 나서 으로 교환을 신청함 사이트 본인 배송비를 본인이 부담하라고 함 판매자 책임으로 교환 신청함 토피 고객센터 문의 결과 약 치수 오차는 브랜드 책임이 아님 이면 사이의 치수 의 기준을 넘어 감 사이즈 시키고 가 올 수 있다는 얘기 임 사이즈 한 치수 넘어가는 오차는 이 해가 안 되지만 그냥 바꿨습니다 기 준이 아쉬운 것 같아 요 중요 앞부분보다 뒷 부분이 훨씬 짧아서 옆 모습이 이 상함,"짧다, 사이즈, 앞, 부분, 바꾸다, 수, 넘어가다, 아쉽다"
앞은 길이가 적당한데 뒤에 가 센치 정도 짧음 팔은 맞는데 모자가 작음 핏은 예쁨,"팔, 작다, 짧다, 모자, 핏, 적당하다, 앞, 맞다, 센치"
